text,label
"At the start of your second paragraph, You repeat ideas instead of moving the argument forward. Fixing this would enhance coherence.",Organization & Structure
"At the start of your second paragraph, Run-on sentences obscure your main point. Consider revising this for clarity.",Grammar & Mechanics
"Midway through your introduction, Your rhetorical questions feel forced. Correcting this would polish your style.",Language & Style
"Early in your essay, You jump between ideas without explicit connections. Correcting this would polish your style.",Organization & Structure
"Early in your essay, Your use of comma splices disrupts the flow of your writing. Clarifying this would improve reader engagement.",Grammar & Mechanics
"In the body paragraphs, The conclusion feels abrupt without summarizing key points. Clarifying this would improve reader engagement.",Organization & Structure
"In the body paragraphs, You shift register inappropriately for an academic essay. Correcting this would polish your style.",Language & Style
"In the body paragraphs, Varied sentence openings would enhance your style. This makes your argument less persuasive.",Language & Style
"In the body paragraphs, The argument would benefit from additional evidence. Consider revising this for clarity.",Content & Ideas
"At the start of your second paragraph, The essay would benefit from a stronger introduction. Fixing this would enhance coherence.",Organization & Structure
"In the body paragraphs, Word choice is often too informal for the subject matter. This distracts the reader from your main point.",Language & Style
"Toward the conclusion, The essay would benefit from a stronger introduction. This makes your argument less persuasive.",Organization & Structure
"In the body paragraphs, Some sentences sound wordy and could be more concise. This issue recurs throughout the piece.",Language & Style
"Early in your essay, Your discussion of the topic is thoughtful but sometimes vague. Fixing this would enhance coherence.",Content & Ideas
"Midway through your introduction, The connection between your points feels tenuous. Consider revising this for clarity.",Content & Ideas
"Toward the conclusion, The connection between your points feels tenuous. This makes your argument less persuasive.",Content & Ideas
"Midway through your introduction, Your rhetorical questions feel forced. Fixing this would enhance coherence.",Language & Style
"In the body paragraphs, Your discussion of the topic is thoughtful but sometimes vague. Consider revising this for clarity.",Content & Ideas
"Early in your essay, The connection between your points feels tenuous. This issue recurs throughout the piece.",Content & Ideas
"In the body paragraphs, Some of your claims are unsupported by the text. This distracts the reader from your main point.",Content & Ideas
"Toward the conclusion, Your stylistic choices sometimes distract more than they illuminate. Addressing this would strengthen the entire essay.",Language & Style
